Day	peri_infected_0_0	plac_infected_0_0	peri_infected_1_2	plac_infected_1_2	peri_infected_3_max	plac_infected_3_max	peri_infected_all	plac_infected_all	
162	0.120875	0.100041	0.0998199	0.0587786	0.0854453	0.0322286	0.0970879	0.0541743	
163	0.121493	0.0996287	0.100857	0.0583966	0.085943	0.0321042	0.0977977	0.0539058	
164	0.122009	0.099113	0.102003	0.0580691	0.0870629	0.0318138	0.0988145	0.0535605	
165	0.124175	0.0992162	0.104077	0.0577962	0.0887221	0.0323116	0.100714	0.0537139	
166	0.12696	0.0992162	0.107461	0.0581782	0.0906715	0.0327678	0.103323	0.0540592	
167	0.13026	0.0993193	0.11008	0.0587786	0.092704	0.0330167	0.105797	0.0544045	
168	0.13356	0.0999381	0.112864	0.0588877	0.0949853	0.0333071	0.108445	0.0546923	
169	0.137789	0.100866	0.115374	0.0590515	0.0969762	0.0333071	0.111034	0.0549225	
170	0.141295	0.101382	0.117994	0.0599247	0.099382	0.0335145	0.11372	0.0554213	
171	0.145421	0.10231	0.121159	0.0604159	0.101871	0.0340537	0.116751	0.056016	
172	0.149546	0.104476	0.123833	0.0618349	0.104484	0.0350492	0.119667	0.057378	
173	0.153053	0.106745	0.126944	0.0640179	0.107138	0.0362935	0.12264	0.0591429	
174	0.156044	0.110045	0.129673	0.0661464	0.109337	0.0378697	0.125173	0.0612339	
175	0.158519	0.113346	0.132729	0.0685477	0.111494	0.0389896	0.127705	0.0632098	
176	0.162541	0.116955	0.134858	0.0706762	0.114065	0.040151	0.130391	0.0651665	
177	0.167389	0.120359	0.136823	0.0731867	0.11643	0.0420175	0.133076	0.0675453	
178	0.170276	0.124072	0.139497	0.0756972	0.119292	0.0435522	0.135877	0.0698281	
179	0.172649	0.126753	0.142226	0.0778257	0.121324	0.0450454	0.138217	0.0717657	
180	0.174711	0.130157	0.144354	0.0803362	0.123315	0.0460824	0.14027	0.0737607	
181	0.17729	0.133045	0.146264	0.0821372	0.125306	0.0475341	0.142342	0.0756024	
182	0.18059	0.13521	0.149048	0.0845931	0.12767	0.0489444	0.145028	0.0775207	
183	0.183168	0.13913	0.152049	0.0862304	0.130117	0.0509353	0.147694	0.079746	
184	0.186469	0.143461	0.15456	0.0875948	0.131984	0.0523041	0.150054	0.0816644	
185	0.190285	0.145936	0.157562	0.089505	0.134514	0.0538388	0.152989	0.083506	
186	0.193482	0.148412	0.160127	0.0911969	0.136671	0.0549173	0.155483	0.0850599	
187	0.197607	0.150784	0.162583	0.0926158	0.139616	0.0561616	0.158475	0.0865754	
188	0.200289	0.152847	0.164875	0.0937074	0.141524	0.05724	0.160662	0.0878415	
189	0.20328	0.155734	0.167385	0.0958904	0.143722	0.0585259	0.163118	0.0897406	
190	0.20658	0.1579	0.169732	0.0978552	0.146087	0.0599776	0.16565	0.0915055	
191	0.208849	0.160685	0.172024	0.0999291	0.148243	0.0610975	0.167875	0.0932704	
192	0.211324	0.164088	0.17508	0.102385	0.15011	0.0625493	0.170273	0.0954382	
193	0.214006	0.166976	0.177427	0.10435	0.152474	0.0638351	0.17269	0.0972606	
194	0.216687	0.170173	0.179719	0.105823	0.15459	0.0652039	0.174973	0.0990063	
195	0.219781	0.171927	0.182721	0.106915	0.156373	0.0657016	0.177429	0.0999463	
196	0.223391	0.174711	0.185068	0.108552	0.158157	0.0670704	0.17975	0.101673	
197	0.226073	0.178012	0.187633	0.110026	0.159733	0.0682733	0.181879	0.103361	
198	0.229476	0.179662	0.190198	0.111827	0.161309	0.0694761	0.184143	0.104857	
199	0.233086	0.181621	0.192381	0.113573	0.163424	0.0704301	0.18656	0.106277	
200	0.236696	0.1842	0.194564	0.115265	0.165042	0.0715915	0.188747	0.107888	
201	0.239686	0.186675	0.197348	0.116957	0.167157	0.0724626	0.19126	0.109346	
202	0.241749	0.188841	0.199258	0.11854	0.168983	0.0730433	0.193159	0.110574	
203	0.0429043	0.0313531	0.0374939	0.0218851	0.0310672	0.0128168	0.0355279	0.0194521	
204	0.0453795	0.0317657	0.0395132	0.0221579	0.032519	0.0129827	0.0373696	0.0197015	
