Day	peri_infected_0_0	plac_infected_0_0	peri_infected_1_2	plac_infected_1_2	peri_infected_3_max	plac_infected_3_max	peri_infected_all	plac_infected_all	
140	0.635064	0.559692	0.554166	0.371647	0.462231	0.215496	0.526632	0.33431	
141	0.635681	0.559177	0.554603	0.370281	0.462438	0.213471	0.526996	0.332797	
142	0.636915	0.557635	0.554657	0.367878	0.462397	0.21157	0.527226	0.330787	
143	0.637943	0.556195	0.554766	0.365474	0.462355	0.209628	0.527436	0.328777	
144	0.638869	0.555784	0.555367	0.36389	0.462686	0.207893	0.527972	0.327341	
145	0.639589	0.554344	0.555313	0.361541	0.46281	0.205702	0.528145	0.325235	
146	0.64072	0.553933	0.555313	0.360339	0.462686	0.204752	0.528298	0.324296	
147	0.64144	0.552288	0.555313	0.358645	0.462645	0.203636	0.528413	0.32288	
148	0.642365	0.550746	0.555477	0.357334	0.462934	0.201818	0.528777	0.32129	
149	0.643907	0.55054	0.555586	0.355641	0.46281	0.199752	0.529045	0.319701	
150	0.644319	0.549717	0.555313	0.354657	0.462273	0.198967	0.528777	0.31884	
151	0.644936	0.548689	0.55493	0.352363	0.462231	0.197686	0.528738	0.317251	
152	0.64545	0.548792	0.554548	0.351543	0.462397	0.196901	0.528777	0.316619	
153	0.645553	0.547866	0.554493	0.34985	0.462769	0.196074	0.528949	0.31547	
154	0.646375	0.547352	0.554384	0.347282	0.462438	0.195331	0.528911	0.31413	
155	0.646478	0.546838	0.55504	0.345097	0.462107	0.194298	0.529006	0.31279	
156	0.646992	0.545604	0.555203	0.344332	0.461901	0.192975	0.529064	0.311679	
157	0.647815	0.544987	0.556132	0.34242	0.46186	0.190826	0.529523	0.309899	
158	0.0596401	0.0497686	0.170992	0.0965856	0.243595	0.0958678	0.183898	0.0875359	
159	0.0610797	0.0497686	0.172303	0.0963671	0.244504	0.0952893	0.185047	0.0871913	
160	0.0627249	0.0494602	0.17345	0.0957662	0.245	0.0945041	0.185985	0.0865594	
